  70 872	1
  71 11	2
  71 88	1
  71 197	1
  71 218	2
  71 388	1
  71 394	1
  71 437	1
  71 544	1
  71 716	1
  71 743	1
  72 48	1
  72 106	1
  72 176	1
  72 197	1
  72 219	1
  72 237	1
  72 394	1
  72 562	1
  72 564	1
  72 586	1
  72 688	1
  73 48	1
  73 176	1
  73 197	1
  73 209	1
  73 213	1
  73 237	1
  73 394	1
  73 434	1
  73 562	1
  73 586	1
  73 869	1
  74 11	1
  74 176	2
  74 197	1
  74 218	1
  74 337	1
  74 394	1
  74 863	1
  76 197	1
  76 212	1
  76 339	1
  76 394	1
  76 437	1
  76 463	1
  76 819	1
  76 823	1
  76 914	2
  77 212	1
  77 653	1
  77 750	1
  78 11	1
  78 176	1
  78 197	1
  78 218	1
  78 394	1
  78 562	1
  78 828	1
  79 256	1
  79 482	1
  79 509	1
  79 736	1
  79 763	1
  79 808	1
  80 134	1
  80 197	1
  80 212	1
  80 252	1
  80 285	1
  80 365	1
  80 394	1
  80 457	1
  80 822	1
  80 872	1
  81 11	1
  81 50	1
  81 71	1
  81 76	1
  81 197	1
  81 218	1
  81 243	1
  81 265	1
  81 270	1
  81 307	2
  81 394	1
  82 11	1
  82 183	1
  82 197	1
  82 218	1
  82 300	1
  82 394	1
  82 564	1
  82 569	1
  82 585	1
  82 806	1
  82 822	1
  82 866	1
  83 48	1
  83 176	1
  83 197	1
  83 209	1
  83 213	1
  83 237	1
  83 394	1
  83 434	1
  83 562	1
  83 586	1
  84 51	1
  84 70	1
  84 100	1
  84 135	1
  84 197	1
  84 274	1
  84 378	1
  84 394	1
  84 402	1
  84 480	2
  84 492	2
  84 559	2
  84 628	1
  85 3	1
  85 92	2
  85 176	1
  85 197	1
  85 209	1
  85 213	1
  85 237	2
  85 394	1
  85 562	1
  85 806	1
  85 823	1
  85 828	1
  85 854	1
  86 11	1
  86 197	1
  86 218	1
  86 394	1
  86 481	1
  86 507	1
  86 577	1
  86 596	1
  86 627	1
  86 744	1
  86 758	1
  87 197	1
  87 394	1
  87 437	1
  87 655	1
  87 720	1
  87 806	1
  88 11	1
  88 109	1
  88 197	1
  88 218	1
  88 393	1
  88 394	1
  88 870	1
  89 48	1
  89 106	1
  89 176	1
  89 197	1
  89 219	1
  89 237	1
  89 394	1
  89 562	1
  89 564	1
  89 586	1
  89 688	1
  90 9	1
  90 10	1
  90 84	1
  90 197	1
  90 213	1
  90 218	2
  90 283	1
  90 394	1
  90 790	1
  90 922	1
  91 197	1
  91 204	1
  91 394	1
  91 437	1
  91 693	1
  91 916	1
  92 156	1
  92 212	1
  92 565	1
  93 110	1
  93 231	1
  93 650	1
  93 815	1
  94 11	1
  94 197	1
  94 218	1
  94 237	1
  94 394	1
  94 546	1
  94 618	1
  94 645	1
  94 648	1
  95 254	1
  95 648	1
  95 865	1
  96 280	1
  96 297	1
  96 716	1
  97 212	1
  97 334	1
  97 659	1
  97 713	1
  97 840	1
  97 897	1
  97 900	1
  97 903	1
  98 174	1
  98 342	1
  98 354	2
  98 372	1
  98 518	1
  98 753	2
  98 789	1
  98 889	1
  99 197	1
  99 212	1
  99 359	2
  99 394	1
  99 803	1
  99 823	1
  99 856	1
  100 82	1
  100 94	1
  100 197	1
  100 325	1
  100 341	1
  100 394	1
  100 437	1
  100 872	1
  100 892	1
  101 135	1
  101 197	1
  101 356	1
  101 391	1
  101 394	1
  101 639	1
  101 823	1
  102 197	1
  102 212	1
  102 394	1
  102 550	1
  102 640	1
  102 697	1
  102 844	1
  102 922	1
  103 11	1
  103 176	1
  103 197	1
  103 218	1
  103 283	1
  103 394	1
  103 417	1
  103 471	1
  103 484	1
  103 486	1
  103 573	1
  103 618	1
  103 703	1
  103 806	1
  103 906	1
  104 28	1
  104 29	1
  104 30	1
  104 131	1
  104 132	3
  104 197	1
  104 229	1
  104 394	1
  104 495	1
  104 497	1
  104 780	1
  104 871	4
  105 34	1
  105 37	1
  105 42	1
  105 189	1
  105 191	1
  105 197	1
  105 199	1
  105 200	1
  105 229	1
  105 328	1
  105 371	1
  105 394	1
  105 603	1
  106 25	1
  106 26	1
  106 27	1
  106 31	1
  106 197	1
  106 229	1
  106 394	1
  106 503	1
  106 524	1
  106 532	2
  106 563	1
  106 564	1
  106 607	1
  107 20	1
  107 21	1
  107 22	1
  107 41	1
  107 77	4
  107 197	1
  107 229	1
  107 394	1
  107 498	1
  107 501	1
  107 605	1
  109 509	1
  109 559	1
  109 783	1
  109 885	1
  109 918	1
  110 234	1
  110 804	1
  111 197	2
  111 394	2
  111 805	1
  112 197	1
  112 203	1
  112 394	1
  112 577	1
  112 602	1
  112 753	1
  112 804	1
  112 928	1
  113 99	1
  113 197	1
  113 213	1
  113 249	1
  113 394	1
  113 891	1
  114 252	1
  114 329	1
  115 98	1
  115 197	1
  115 212	1
  115 251	1
  115 256	1
  115 332	1
  115 394	1
  115 435	1
  115 526	1
  115 626	1
  115 629	1
  115 716	1
  115 774	1
  115 895	1
  116 11	1
  116 98	1
  116 218	1
  116 230	1
  116 640	1
  116 799	1
  116 828	1
  116 854	1
  117 10	1
  117 212	1
  117 371	1
  117 872	1
  117 921	1
  118 456	1
  119 192	1
  119 197	1
  119 218	1
  119 283	1
  119 346	1
  119 371	1
  119 394	1
  119 471	1
  119 486	1
  119 586	1
  119 811	1
  119 823	1
  119 847	1
  120 197	1
  120 378	1
  120 394	1
  120 417	1
  120 447	1
  120 618	1
  120 858	2
  120 928	1
  121 212	1
  121 280	1
  121 342	1
  121 486	1
  121 753	1
  121 889	1
  122 11	1
  122 197	1
  122 218	1
  122 394	1
  123 141	1
  123 197	1
  123 212	1
  123 226	1
  123 294	1
  123 394	1
  123 518	1
  124 11	1
  124 98	1
  124 197	1
  124 218	1
  124 230	1
  124 394	1
  124 640	1
  124 799	1
  124 828	1
  124 854	1
  125 1	1
  125 44	1
  125 176	1
  125 197	1
  125 394	1
  125 467	1
  125 545	1
  126 197	2
  126 212	1
  126 260	1
  126 394	2
  126 440	1
  126 511	1
  126 715	1
  126 819	2
  127 212	1
  127 287	1
  127 550	1
  127 675	1
  127 758	1
  128 586	1
  128 843	1
  129 187	1
  129 197	1
  129 326	1
  129 394	1
  129 618	1
  129 761	1
  130 197	1
  130 212	1
  130 251	1
  130 332	1
  130 394	1
  130 602	1
  131 11	1
  131 98	1
  131 197	1
  131 218	1
  131 378	1
  131 391	1
  131 394	1
  131 584	1
  131 586	1
  131 602	1
  131 616	1
  131 627	1
  131 640	1
  131 712	1
  131 857	1
  131 922	1
  132 11	1
  132 65	1
  132 142	1
  132 197	1
  132 218	1
  132 234	1
  132 258	1
  132 394	1
  132 513	1
  132 858	1
  132 865	1
  132 900	1
  133 68	1
  133 197	1
  133 218	1
  133 242	1
  133 354	1
  133 394	1
  133 911	1
  134 197	2
  134 346	1
  134 372	1
  134 394	2
  134 412	1
  134 675	1
  135 197	1
  135 394	1
  135 407	1
  135 729	1
  135 766	1
  135 826	1
  135 849	1
  135 879	1
  136 197	1
  136 394	1
  136 786	1
  137 409	1
  137 561	1
  137 811	1
  138 11	1
  138 69	1
  138 170	1
  138 197	1
  138 218	1
  138 394	1
  138 425	1
  138 452	1
  138 777	1
  139 89	1
  139 162	1
  139 177	1
  139 197	1
  139 259	1
  139 394	1
  139 428	1
  139 534	1
  139 676	1
  139 716	1
  139 719	1
  139 806	1
  140 118	1
  140 212	1
  140 568	2
  140 586	1
  140 630	1
  140 772	1
  141 11	1
  141 197	1
  141 218	1
  141 342	1
  141 394	1
  141 543	1
  141 759	1
  141 865	1
  142 197	1
  142 326	1
  142 394	1
  143 11	1
  143 73	1
  143 138	1
  143 218	1
  143 247	1
  143 343	1
  143 437	1
  143 609	1
  144 488	1
  144 928	1
  145 615	1
  145 684	1
  146 197	1
  146 358	1
  146 380	1
  146 393	1
  146 394	1
  146 441	1
  146 846	1
  146 891	1
  146 924	1
  147 152	1
  147 197	1
  147 212	1
  147 349	1
  147 394	1
  147 422	1
  147 469	1
  147 549	1
  147 585	1
  147 628	1
  147 729	1
  147 872	1
  148 212	1
  148 675	1
  148 819	1
  148 841	1
  149 156	1
  149 212	1
  149 894	1
  149 923	1
  150 378	1
  150 455	1
  150 755	1
  151 98	1
  151 151	1
  151 197	1
  151 198	1
  151 213	1
  151 394	1
  151 460	1
  151 507	1
  151 684	1
  151 711	1
  151 804	1
  152 11	1
  152 50	1
  152 71	1
  152 76	1
  152 197	1
  152 218	1
  152 243	1
  152 265	1
  152 270	1
  152 307	1
  152 394	1
  154 147	1
  154 169	1
  154 179	1
  154 197	1
  154 212	1
  154 378	1
  154 394	1
  154 620	1
  154 685	1
  154 862	1
  155 197	1
  155 214	1
  155 308	1
  155 394	1
  155 407	1
  155 417	1
  155 467	1
  155 618	1
  155 638	1
  155 729	1
  155 848	1
  156 93	1
  156 197	1
  156 394	1
  156 427	1
  156 455	1
  156 916	1
  157 3	1
  157 197	1
  157 213	1
  157 234	1
  157 237	1
  157 391	1
  157 394	1
  157 562	1
  157 564	1
  157 586	1
  157 588	1
  157 678	1
  157 869	1
  158 586	1
  158 811	1
  159 197	1
  159 280	1
  159 304	1
  159 387	1
  159 394	1
  159 515	1
  159 537	1
  159 626	1
  159 789	1
  159 794	1
  159 932	1
  160 342	1
  160 747	1
  161 11	1
  161 50	1
  161 71	1
  161 76	1
  161 197	1
  161 218	1
  161 243	1
  161 265	1
  161 270	1
  161 307	1
  161 394	1
  161 869	1
  162 197	1
  162 284	1
  162 346	1
  162 394	1
  162 412	1
  162 457	1
  162 511	1
  162 823	1
  162 876	1
  163 335	1
  164 197	1
  164 394	1
  164 529	1
  164 598	1
  164 908	1
  165 11	1
  165 53	1
  165 94	1
  165 118	1
  165 127	1
  165 197	2
  165 218	1
  165 235	1
  165 318	1
  165 391	1
  165 394	2
  165 414	1
  165 545	1
  166 197	1
  166 244	1
  166 394	1
  166 591	1
  166 771	1
  167 246	1
  167 371	1
  167 588	1
  167 662	1
  167 909	1
  168 213	1
  168 252	1
  168 373	1
  168 666	1
  169 643	1
  170 57	1
  170 83	1
  170 197	1
  170 345	1
  170 394	1
  170 478	1
  170 484	1
  170 533	1
  170 763	1
  171 11	1
  171 158	1
  171 197	1
  171 218	1
  171 237	1
  171 394	1
  171 562	1
  171 641	1
  171 668	1
  171 683	1
  171 688	1
  171 781	1
  172 349	1
  173 11	1
  173 197	1
  173 218	1
  173 312	1
  173 394	1
  173 515	1
  173 618	1
  173 723	1
  173 906	1
  174 65	1
  174 197	1
  174 316	1
  174 337	1
  174 380	1
  174 394	1
  174 863	2
  175 137	1
  175 282	1
  175 310	1
  175 504	1
  175 804	1
  175 827	1
  176 11	1
  176 197	1
  176 213	1
  176 218	1
  176 219	1
  176 389	1
  176 394	1
  176 476	1
  176 731	1
  176 800	1
  177 11	1
  177 35	1
  177 197	2
  177 218	1
  177 394	2
  177 425	1
  177 562	1
  177 687	1
  177 743	1
  177 781	1
  177 806	1
  178 11	1
  178 197	1
  178 211	1
  178 218	1
  178 394	1
  178 427	1
  178 469	1
  178 471	1
  178 602	1
  178 616	1
  178 715	1
  178 782	1
  178 850	1
  179 8	1
  179 11	1
  179 70	1
  179 197	1
  179 218	1
  179 272	1
  179 284	1
  179 342	1
  179 394	1
  179 471	1
  179 777	1
  179 865	1
  179 911	1
  180 326	1
  180 431	1
  180 843	1
  181 197	1
  181 394	1
  181 618	1
  182 16	1
  182 44	1
  182 197	1
  182 213	1
  182 394	1
  182 424	1
  182 562	1
  182 577	1
  182 621	1
  183 11	1
  183 197	1
  183 218	1
  183 252	1
  183 342	2
  183 394	1
  183 662	1
  183 865	1
  183 875	1
  184 113	1
  184 891	1
  185 197	1
  185 394	1
  185 533	1
  185 627	1
  185 682	1
  185 720	1
  185 841	1
  185 858	1
  185 932	1
  186 12	1
  186 197	1
  186 275	2
  186 348	1
  186 394	1
  186 859	1
  187 11	1
  187 197	1
  187 218	1
  187 394	1
  187 656	1
  187 667	1
  187 670	1
  187 741	1
  187 789	1
  187 798	1
  187 888	1
  188 92	1
  188 197	2
  188 289	1
  188 394	2
  188 436	1
  188 438	1
  188 561	1
  188 872	1
  189 1	1
  189 9	1
  189 15	1
  189 105	1
  189 197	1
  189 394	1
  190 197	1
  190 286	1
  190 394	1
  190 397	1
  190 741	1
  191 3	1
  191 8	1
  191 11	1
  191 47	1
  191 100	1
  191 197	1
  191 218	1
  191 272	1
  191 384	1
  191 394	1
  191 581	1
  191 823	1
  191 865	1
  192 197	1
  192 362	1
  192 394	1
  193 231	1
  194 91	1
  194 197	1
  194 364	1
  194 394	1
  194 538	1
  194 554	1
  195 8	1
  195 11	1
  195 70	1
  195 79	1
  195 197	1
  195 217	1
  195 218	1
  195 370	1
  195 394	1
  195 865	1
  196 342	1
  196 408	1
  196 647	1
  196 812	1
  197 352	1
  197 473	1
  197 841	1
  198 197	1
  198 212	1
  198 226	1
  198 255	1
  198 394	1
  198 623	1
  198 659	1
  199 133	1
  199 197	1
  199 216	1
  199 244	1
  199 394	1
  199 541	1
  199 806	1
  199 928	1
  200 11	1
  200 197	1
  200 218	1
  200 394	1
  200 615	1
  200 622	1
  200 783	1
  200 865	1
  201 69	1
  201 197	1
  201 234	1
  201 315	1
  201 394	1
  201 414	1
  201 417	1
  201 464	1
  201 562	1
  201 716	1
  201 806	1
  201 877	1
  201 898	1
  202 414	1
  202 609	1
  202 859	1
  204 100	1
  204 151	1
  204 197	1
  204 262	1
  204 333	1
  204 359	1
  204 378	1
  204 394	1
  204 458	1
  204 627	1
  204 679	1
  205 11	1
  205 197	1
  205 218	1
  205 222	1
  205 356	1
  205 394	1
  205 417	1
  205 579	1
  205 694	1
  205 822	1
  205 842	1
  205 843	1
  206 197	1
  206 212	1
  206 394	1
  206 399	1
  207 540	1
  208 174	1
  208 197	1
  208 290	1
  208 394	1
  208 457	1
  208 885	1
  208 889	1
  208 900	1
  209 69	1
  209 197	1
  209 234	1
  209 315	1
  209 394	1
  209 414	1
  209 417	1
  209 464	1
  209 562	1
  209 716	1
  209 806	1
  209 877	1
  209 898	1
  210 11	1
  210 50	1
  210 71	1
  210 76	1
  210 197	1
  210 243	1
  210 265	1
  210 270	1
  210 307	1
  210 394	1
  211 371	1
  211 396	1
  211 626	1
  211 899	1
  212 335	1
  213 197	1
  213 300	1
  213 394	1
  213 564	1
  214 121	1
  214 197	2
  214 394	2
  214 435	1
  214 594	1
  214 771	2
  215 388	1
  215 451	1
  215 812	1
  215 929	1
  216 197	1
  216 218	1
  216 330	1
  216 394	1
  216 511	1
  216 601	1
  216 705	1
  216 894	1
  216 922	1
  216 924	1
  217 370	1
  217 569	1
  217 586	1
  217 740	1
  217 804	1
  217 928	1
  218 9	1
  218 197	1
  218 394	1
  218 419	1
  218 457	1
  218 541	1
  218 547	1
  218 675	1
  218 766	1
  219 197	1
  219 212	1
  219 221	1
  219 280	1
  219 290	1
  219 394	1
  219 464	1
  219 630	1
  219 806	1
  220 92	1
  220 184	1
  220 349	1
  220 473	1
  220 487	1
  220 824	1
  221 11	1
  221 92	1
  221 197	1
  221 218	1
  221 394	1
  221 491	3
  222 197	1
  222 371	1
  222 394	1
  222 610	1
  222 635	1
  222 806	1
  223 11	1
  223 49	1
  223 197	1
  223 218	1
  223 221	1
  223 357	1
  223 366	1
  223 394	1
  223 419	1
  223 579	2
  223 585	1
  223 599	1
  223 689	1
  223 842	1
  223 843	1
  224 167	1
  224 197	2
  224 394	2
  224 823	1
  224 873	1
  225 326	1
  225 431	1
  225 843	1
  226 197	1
  226 394	1
  226 418	1
  226 422	1
  226 795	1
  227 11	1
  227 197	1
  227 218	1
  227 394	1
  227 426	2
  227 455	1
  227 619	1
  227 658	1
  227 682	1
  227 864	1
  228 83	2
  228 212	1
  228 261	1
  228 553	1
  228 554	1
  228 627	1
  228 744	1
  229 197	1
  229 207	1
  229 283	1
  229 391	2
  229 394	1
  229 419	1
  229 586	1
  229 762	1
  229 912	1
  230 11	1
  230 12	1
  230 17	1
  230 18	1
  230 99	1
  230 122	1
  230 197	1
  230 218	1
  230 252	1
  230 263	1
  230 394	1
  230 425	1
  230 457	1
  230 491	1
  230 525	1
  230 722	1
  230 743	1
  230 925	1
  231 79	1
  231 113	1
  231 123	1
  231 131	1
  231 197	1
  231 252	1
  231 378	1
  231 394	1
  231 417	1
  231 484	1
  231 627	2
  232 92	1
  232 197	1
  232 212	1
  232 264	1
  232 371	1
  232 394	1
  232 458	1
  232 559	1
  233 11	1
  233 197	1
  233 206	1
  233 218	1
  233 394	1
  233 515	1
  233 586	1
  233 777	1
  233 860	1
  234 891	1
  236 173	1
  236 197	1
  236 256	1
  236 325	1
  236 344	2
  236 394	1
  236 473	1
  236 617	1
  236 920	1
  237 344	1
  237 618	1
  237 714	1
  237 751	1
  237 819	1
  237 921	1
  238 142	2
  238 197	1
  238 358	1
  238 394	1
  238 519	1
  238 836	2
  238 915	2
  239 197	1
  239 394	1
  239 488	1
  239 578	1
  239 751	1
  239 841	1
  240 197	1
  240 287	1
  240 394	1
  240 400	1
  240 440	2
  240 554	1
  240 630	1
  240 716	1
  240 876	1
  240 892	1
  240 910	1
  241 180	1
  241 197	1
  241 213	1
  241 323	1
  241 394	1
  241 477	1
  241 525	1
  241 602	1
  241 766	1
  241 796	1
  241 855	1
  243 213	1
  243 316	1
  243 872	1
  244 197	1
  244 394	1
  244 596	1
  244 716	1
  244 796	1
  245 326	1
  245 431	1
  245 843	1
  246 150	1
  246 186	1
  246 197	1
  246 213	1
  246 387	1
  246 394	1
  246 836	1
  247 155	1
  247 197	1
  247 352	1
  247 394	1
  247 473	1
  247 547	1
  247 752	1
  247 804	1
  248 355	1
  248 803	1
  248 865	1
  249 62	1
  249 92	1
  249 197	2
  249 289	1
  249 394	2
  249 436	1
  249 438	1
  249 561	1
  249 872	1
  250 197	1
  250 394	1
  250 437	1
  250 557	1
  250 856	1
  251 11	1
  251 24	1
  251 136	1
  251 197	1
  251 213	1
  251 394	1
  251 767	1
  251 806	1
  251 851	1
  251 876	1
  252 11	1
  252 89	1
  252 197	2
  252 218	1
  252 319	1
  252 394	2
  252 739	1
  253 197	1
  253 214	1
  253 394	1
  253 585	1
  253 588	1
  253 730	2
  254 11	1
  254 176	1
  254 197	1
  254 218	1
  254 394	1
  254 562	1
  254 564	2
  254 586	1
  255 61	1
  255 92	1
  255 197	1
  255 212	1
  255 274	1
  255 394	1
  255 559	1
  255 789	1
  255 915	1
  257 212	1
  257 355	1
  257 424	1
  257 521	1
  257 701	1
  257 928	1
  258 212	1
  258 562	1
  258 633	1
  258 853	1
  259 11	1
  259 197	1
  259 218	1
  259 312	1
  259 394	1
  259 515	1
  259 618	1
  259 723	1
  259 906	1
  260 197	2
  260 219	1
  260 394	2
  260 417	1
  260 439	1
  260 488	1
  260 530	1
  260 609	1
  261 11	1
  261 94	1
  261 218	1
  261 269	1
  261 354	1
  262 125	1
  262 342	1
  262 543	1
  263 212	1
  263 469	1
  263 758	1
  264 197	1
  264 394	1
  264 774	1
  265 52	1
  265 197	1
  265 212	1
  265 324	1
  265 394	1
  265 447	1
  265 515	1
  265 638	1
  265 821	1
  265 886	1
  265 894	1
  265 907	1
  266 212	1
  266 460	1
  266 723	1
  266 815	1
  266 870	1
  267 473	1
  267 921	1
  268 431	1
  268 843	1
  269 174	1
  269 206	1
  269 469	1
  269 713	1
  269 824	2
  270 11	1
  270 24	1
  270 136	1
  270 197	1
  270 213	1
  270 394	1
  270 578	1
  270 767	1
  270 806	1
  270 851	1
  270 876	1
  271 7	1
  271 16	1
  271 63	1
  271 111	1
  271 187	1
  271 197	1
  271 223	1
  271 319	1
  271 394	1
  271 448	1
  271 544	1
  271 699	1
  271 707	1
  271 708	1
  271 757	1
  272 197	1
  272 229	1
  272 394	1
  272 502	1
  273 197	1
  273 229	1
  273 394	1
  274 14	1
  274 19	1
  274 25	1
  274 26	1
  274 38	1
  274 197	1
  274 229	1
  274 394	1
  274 494	1
  274 500	1
  274 503	1
  274 514	1
  274 520	1
  274 524	1
  274 532	1
  274 607	1
  275 23	1
  275 36	1
  275 39	1
  275 40	1
  275 149	1
  275 159	2
  275 182	1
  275 197	1
  275 229	1
  275 394	1
  275 499	1
  275 503	1
  276 20	1
  276 21	1
  276 22	1
  276 41	1
  276 43	1
  276 77	3
  276 103	1
  276 197	1
  276 229	1
  276 394	1
  276 493	1
  276 498	1
  276 500	1
  276 501	1
  276 606	1
  277 152	1
  277 197	1
  277 212	1
  277 235	1
  277 394	1
  277 598	1
  277 616	1
  277 769	1
  277 825	1
  278 178	1
  278 197	1
  278 222	1
  278 356	1
  278 366	1
  278 394	1
  278 421	1
  278 610	1
  278 689	1
  278 841	1
  278 843	1
  279 79	1
  279 342	1
  279 930	1
  280 130	1
  280 197	1
  280 233	1
  280 284	1
  280 315	1
  280 394	1
  280 588	1
  280 674	1
  280 742	1
  280 788	1
  280 841	1
  281 92	1
  281 865	1
  282 109	1
  282 197	1
